,Price,Address,Latitude,Longitude,Venues,Sqft
7027,"625,000"," 28 Sommerset Way, Toronto ",43.7764497,-79.4125724,0,650
7028,"370,000"," 2315 Sheppard Ave W, Toronto ",43.7343312,-79.5344579,0,650
7029,"415,000"," 68 Grangeway Ave, Toronto ",43.7737277,-79.2496081,0,650
7030,"730,000","62 Golfdown Dr, Toronto ",43.7225054,-79.5549219,0,1300
7031,"461,000"," 3100 Kingston Rd, Toronto ",43.726777,-79.2308513,0,1700
7032,"375,000"," 185 Legion Rd N, Toronto ",43.6246597,-79.4881868,0,1100
7033,"1,110,000","301 Wolverleigh Blvd, Toronto ",43.6862386,-79.3176242,0,1500
7034,"798,000","149 Holborne Ave, Toronto ",43.6945256,-79.3181349,0,1300
7035,"835,000","198 Queensdale Ave, Toronto ",43.6885789,-79.3238422,0,1100
7036,"740,000","501 Mortimer Ave, Toronto ",43.6896098,-79.3304824,0,850
7037,"1,030,000","619 Mcroberts Ave, Toronto ",43.69251,-79.4604102,0,850
7038,"600,000"," 88 Blue Jays Way, Toronto ",43.6455046,-79.3924571,0,250
7039,"801,500","134 Victory Dr, Toronto ",43.7259418,-79.4915017,0,1100
7040,"422,000"," 2628 Mccowan Rd, Toronto ",43.8071142,-79.2665321,0,650
7041,"1,100,000"," 85 Skymark Dr, Toronto ",43.795135,-79.3536105,0,650
7042,"765,500","17 Castlebury Cres, Toronto ",43.7953438,-79.3704823,0,1700
7043,"1,025,000","608 Davenport Rd, Toronto ",43.6769465,-79.4123304,0,850
7044,"525,000"," 2038 Martin Grove Rd, Toronto ",43.7429783,-79.5946944,0,850
7045,"415,000"," 160 Alton Towers Cir, Toronto ",43.8260604,-79.2745778,0,750
7046,"389,000"," 36 Lisgar St, Toronto ",43.6419833,-79.4232498,0,850
7047,"1,475,000","12 Nottingham Dr, Toronto ",43.65567,-79.5237444,0,1700
7048,"439,000"," 365 Church St, Toronto ",43.660846,-79.3787556,0,1300
7049,"875,000","23 Dolly Varden Blvd, Toronto ",43.7693412,-79.2340329,0,650
7050,"620,000","10 Cordella Ave, Toronto ",43.6828865,-79.4819507,0,550
7051,"695,000"," 40 Carnation Ave, Toronto ",43.6010329,-79.5256988,0,2250
7052,"1,325,000","39 Montrose Ave, Toronto ",43.6516183,-79.4162236,0,750
7053,"545,000"," 20 Bruyeres Mews, Toronto ",43.6375235,-79.400877,0,4250
7054,"2,215,000","25 Gibson Ave, Toronto ",43.6769855,-79.3909344,0,1100
7055,"1,040,000","55 Cobham Cres, Toronto ",43.7383337,-79.3112356,0,250
7056,"1,070,000","59 Van Stassen Blvd, Toronto ",43.6610319,-79.4971252,0,950
7057,"1,070,000","128 Prince George Dr, Toronto ",43.6664886,-79.5521998,0,850
7058,"2,550,000","12 Farrell Ave, Toronto ",43.7676065,-79.4382215,0,1750
7059,"760,000","131 Crockamhill Dr, Toronto ",43.799726,-79.280603,0,750
7060,"1,300,000","211 Torresdale Ave, Toronto ",43.7849763,-79.4508308,0,1300
7061,"1,385,000","11 Cheston Rd, Toronto ",43.7051053,-79.3771555,0,1300
7062,"900,000","576 Kingston Rd, Toronto ",43.6785997,-79.300452,0,650
7063,"1,072,500","81 Beachview Cres, Toronto ",43.6828476,-79.3077194,0,650
7064,"1,082,500","9 Donnalyn Dr, Toronto ",43.7904763,-79.4377573,0,850
7065,"785,000","552 Main St, Toronto ",43.6961571,-79.3055426,0,1100
7066,"495,000"," 16 Harrison Garden Blvd, Toronto ",43.7575006,-79.4092249,0,750
7067,"790,980","134 Verobeach Blvd, Toronto ",43.7351683,-79.5448672,0,1300
7068,"470,000"," 3 Everson Dr, Toronto ",43.7571732,-79.4065098,0,250
7069,"635,000"," 5 Everson Dr, Toronto ",43.7573581,-79.4067077,0,650
7070,"571,500"," 1 Avondale Ave, Toronto ",43.7579709,-79.409574,0,650
7071,"1,575,000","180 Marion St, Toronto ",43.6409492,-79.448644,0,750
7072,"370,000"," 3 Massey Sq, Toronto ",43.6968278,-79.2934124,0,4250
7073,"1,100,000","287 Chisholm Ave, Toronto ",43.6957467,-79.3061584,0,950
7074,"510,000"," 15 Greenview Ave, Toronto ",43.7801717,-79.4182494,0,1300
7075,"557,500"," 30 Western Battery Rd, Toronto ",43.6395675,-79.4124791,0,750
7076,"1,245,000"," 31 Massey St, Toronto ",43.6427426,-79.4128898,0,850
7077,"565,000"," 50 Lynn Williams St, Toronto ",43.6395116,-79.4151842,0,1300
7078,"395,000"," 3050 Ellesmere Rd, Toronto ",43.7859769,-79.197659,0,950
7079,"435,000"," 135 Village Green Sq, Toronto ",43.7774202,-79.2807902,0,650
7080,"348,800"," 1900 Sheppard Ave E, Toronto ",43.7762919,-79.3358621,0,850
7081,"1,230,000","16 Tennis Cres, Toronto ",43.6730456,-79.3542063,0,1300
7082,"1,205,000","6 Victoria Park Ave, Toronto ",43.7170361,-79.2997785,0,650
7083,"560,000"," 350 Mill Rd, Toronto ",43.6408514,-79.5860225,0,2750
7084,"520,000"," 5233 Dundas St W, Toronto ",43.6388408,-79.5368973,0,1500
7085,"210,000"," 330 Dixon Rd, Toronto ",43.6959817,-79.5530999,0,650
7086,"480,000"," 55 Sunny Glen Way, Toronto ",43.7109375,-79.3302287,0,1500
7087,"990,000","27 Conifer Dr, Toronto ",43.6308265,-79.5735575,0,2250
7088,"915,000","8 Beckwith Rd, Toronto ",43.6615796,-79.5758429,0,2250
7089,"851,000","7 Putney Rd, Toronto ",43.6042806,-79.5533202,0,550
7090,"940,000"," 3 Concorde Pl, Toronto ",43.7279942,-79.3279847,0,1300
7091,"715,000"," 10 Delisle Ave, Toronto ",43.6891842,-79.3952066,0,650
7092,"1,358,000"," 55 Delisle Ave, Toronto ",43.6882945,-79.3970282,0,750
7093,"1,460,000"," 111 St Clair Ave W, Toronto ",43.6867088,-79.3992577,0,650
7094,"1,500,000","19 Edinburgh Dr, Toronto ",43.7421697,-79.4326978,0,1100
7095,"710,000"," 75 Queens Wharf Rd, Toronto ",43.6383317,-79.3978308,0,1300
7096,"595,000","4 Sunburst Sq, Toronto ",43.7967723,-79.2332422,0,550
7097,"408,500"," 39 Kimbercroft Crt, Toronto ",43.7911801,-79.2388993,0,1300
7098,"1,091,419","419 Strathmore Blvd, Toronto ",43.6848873,-79.3196432,0,1500
7099,"1,100,000","57 Robbins Ave, Toronto ",43.6704479,-79.3161935,0,1500
7100,"1,055,000","15 Currie Ave, Toronto ",43.6805624,-79.3213159,0,250
7101,"688,000"," 35 Hollywood Ave, Toronto ",43.7656853,-79.4099902,0,2250
7102,"1,050,500","413 Coxwell Ave, Toronto ",43.6769374,-79.3206886,0,1300
7103,"1,090,000","103 Hiltz Ave, Toronto ",43.6669203,-79.3271338,0,850
7104,"1,450,000","193 First Ave, Toronto ",43.6659883,-79.3452135,0,650
7105,"565,000"," 120 Harrison Garden Blvd, Toronto ",43.7580713,-79.4031651,0,4250
7106,"620,000"," 119 Merton St, Toronto ",43.6966701,-79.3920888,0,1300
7107,"980,000","4 Lount St, Toronto ",43.6757135,-79.3285452,0,250
7108,"845,000","44 Wheatfield Rd, Toronto ",43.6099917,-79.4920392,0,950
7109,"920,000","14 Delawana Dr, Toronto ",43.7674376,-79.2228881,0,1100
7110,"485,000"," 33 Harbour Sq, Toronto ",43.6399033,-79.3771893,0,900
7111,"575,400"," 170 Fort York Blvd, Toronto ",43.6393466,-79.3997415,0,850
7112,"1,495,000"," 155 Dalhousie St, Toronto ",43.6576831,-79.3767618,0,3250
7113,"592,000"," 10 Capreol Crt, Toronto ",43.6402232,-79.395951,0,550
7114,"1,301,000","135 Withrow Ave, Toronto ",43.6707493,-79.3476852,0,2250
7115,"673,000","75 Ted Wray Cir, Toronto ",43.7296364,-79.5230296,0,850
7116,"625,000"," 60 Southport St, Toronto ",43.6387581,-79.4738601,0,950
7117,"519,900"," 68 Merton St, Toronto ",43.6970486,-79.394156,0,1300
7118,"1,370,000","288 St Germain Ave, Toronto ",43.7302166,-79.4128851,0,1300
7119,"465,000"," 2522 Keele St, Toronto ",43.715099,-79.4797923,0,1300
7120,"890,000","23 Bridgenorth Cres, Toronto ",43.7409675,-79.5528794,0,1300
7121,"300,000"," 90 Ling Rd, Toronto ",43.7673699,-79.1838517,0,1300
7122,"765,000","236 Lawson Rd, Toronto ",43.787201,-79.1527969,0,250
7123,"1,370,000","18 Burnhamhall Crt, Toronto ",43.6489659,-79.5447941,0,1100
7124,"2,185,000","49 Van Dusen Blvd, Toronto ",43.6430994,-79.5141255,0,850
7125,"4,600,000","70 Rose Park Dr, Toronto ",43.6911614,-79.3854342,0,750
7126,"1,249,000","168 Randolph Rd, Toronto ",43.7076586,-79.3639012,0,1900
7127,"1,850,000","298 Bessborough Dr, Toronto ",43.7129586,-79.3761009,0,650
7128,"525,000"," 8 Eglinton Ave E, Toronto ",43.7072789,-79.3979784,0,250
7129,"745,000"," 636 Evans Ave, Toronto ",43.610353,-79.5514008,0,950
7130,"322,999"," 785 Brown's Line, Toronto ",43.6087182,-79.5477241,0,650
7131,"820,000","275 Chine Dr, Toronto ",43.7179827,-79.2482646,0,950
7132,"1,425,000","35 Sandown Ave, Toronto ",43.7100492,-79.25126,0,1700
7133,"1,770,000","167 Albertus Ave, Toronto ",43.7133286,-79.4048422,0,750
7134,"1,080,000",,33.791638,-84.389488,0,550
7135,"3,333,000","447 Oriole Pkwy, Toronto ",43.7025746,-79.4047329,0,4250
7136,"600,000"," 85 Bloor St E, Toronto ",43.6702331,-79.3843476,0,550
7137,"561,000"," 210 Victoria St, Toronto ",43.6546239,-79.3790756,0,1300
7138,"1,595,000","388 Castlefield Ave, Toronto ",43.7091569,-79.4131639,0,2250
7139,"2,785,000","811 Duplex Ave, Toronto ",43.7183351,-79.4034165,0,650
7140,"795,000","49 White Birch Rd, Toronto ",43.6868326,-79.2692652,0,2750
7141,"1,411,000"," 525 Balliol St, Toronto ",43.7004639,-79.3795969,0,3374
7142,"590,000"," 8 Charlotte St, Toronto ",43.6460936,-79.3939515,0,2124
7143,"800,000"," 28 Wellesley St E, Toronto ",43.6655881,-79.383028,0,550
7144,"1,360,000","72 Earl Grey Rd, Toronto ",43.6770176,-79.3380878,0,250
7145,"631,000","78B Coxwell Ave, Toronto ",43.6685196,-79.317659,0,850
7146,"1,400,000","105 Riverdale Ave, Toronto ",43.6696028,-79.3484808,0,1300
7147,"952,000","35 Roseheath Ave, Toronto ",43.6818684,-79.3167794,0,550
7148,"520,000"," 15 Viking Lane, Toronto ",43.6389057,-79.5349871,0,2250
7149,"2,200,000","182 Joicey Blvd, Toronto ",43.7370937,-79.4194259,0,650
7150,"1,730,000","182 Brookdale Ave, Toronto ",43.7288982,-79.409485,0,650
7151,"443,888"," 318 Richmond St W, Toronto ",43.6489001,-79.392205,0,550
7152,"775,000","174 Canlish Rd, Toronto ",43.757943,-79.2857881,0,1750
7153,"605,000","135 Shady Hollow Dr, Toronto ",43.8234824,-79.2664389,0,1500
7154,"540,000"," 8 Lee Centre Dr, Toronto ",43.7808634,-79.2475553,0,2250
7155,"520,000"," 8 Mondeo Dr, Toronto ",43.7644389,-79.2885842,0,650
7156,"2,025,000","323 Brock Ave, Toronto ",43.6509285,-79.4357916,0,950
7157,"1,330,000","692 Hillsdale Ave E, Toronto ",43.7077222,-79.3774195,0,250
7158,"1,230,000","228 Indian Grve, Toronto ",43.6578558,-79.4601828,0,850
7159,"873,000"," 85 Queens Wharf Rd, Toronto ",43.6389644,-79.3985303,0,550
7160,"530,000"," 270 Timberbank Blvd W, Toronto ",43.7976262,-79.3067433,0,1500
7161,"350,000"," 85 Emmett Ave, Toronto ",43.6869671,-79.5060211,0,1100
7162,"630,000"," 8 Scollard St, Toronto ",43.6725941,-79.3886364,0,550
7163,"1,030,000"," 2 Clairtrell Rd, Toronto ",43.766335,-79.390607,0,1100
7164,"451,000"," 5 Valhalla Inn Rd, Toronto ",43.6402846,-79.5598172,0,850
7165,"747,000","169 Flora Dr S, Toronto ",43.7460472,-79.2746031,0,950
7166,"375,000"," 1328 Birchmount Rd, Toronto ",43.7485254,-79.286163,0,1300
7167,"585,000"," 40 Homewood Ave, Toronto ",43.6641794,-79.3755059,0,1700
7168,"858,000","228 Audrey Ave, Toronto ",43.6886633,-79.2749884,0,1100
7169,"910,000"," 120 Homewood Ave, Toronto ",43.66703,-79.3763862,0,950
7170,"570,000"," 169 Fort York Blvd, Toronto ",43.6385129,-79.4008972,0,1300
7171,"380,000"," 710 Humberwood Blvd, Toronto ",43.7246581,-79.6154278,0,3250
7172,"875,000"," 426 Queen St, Toronto ",43.6484879,-79.3981633,0,1300
7173,"950,000","36 Carsbrooke Rd, Toronto ",43.647757,-79.5767399,0,1300
7174,"777,400"," 3 Navy Wharf Crt, Toronto ",43.6402671,-79.3910061,0,1300
7175,"388,900"," 3091 Dufferin St, Toronto ",43.7158616,-79.454218,0,1300
7176,"433,900"," 2550 Lawrence Ave E, Toronto ",43.7517445,-79.2663883,0,1500
7177,"483,000"," 19 Coneflower Cres, Toronto ",43.7784759,-79.450359,0,650
7178,"660,429"," 27 Coneflower Cres, Toronto ",43.7786645,-79.4493438,0,250
7179,"450,000"," 5940 Yonge St, Toronto ",43.787401,-79.4181228,0,250
7180,"520,000"," 56 Annie Craig Dr, Toronto ",43.6256776,-79.4787686,0,2750
7181,"1,100,000","81 Massey St, Toronto ",43.6436979,-79.413176,0,550
7182,"453,500"," 4600 Steeles Ave E, Markham ",43.8264599,-79.2971634,0,850
7183,"1,445,000"," 33 Shore Breeze Dr, Toronto ",43.6239998,-79.4797257,0,1300
7184,"1,070,018","350 Arlington Ave, Toronto ",43.6883667,-79.4319064,0,1300
7185,"550,000"," 1 Scott St, Toronto ",43.6468809,-79.3748981,0,250
7186,"331,500"," 400 Mclevin Ave, Toronto ",43.8101013,-79.2222046,0,850
7187,"700,000","45 Warwick Castle Crt, Toronto ",43.8079046,-79.2073328,0,3250
7188,"517,000"," 200 Murison Blvd, Toronto ",43.8006621,-79.2024593,0,1100
7189,"527,670"," 225 Sackville St, Toronto ",43.6598236,-79.3627273,0,1100
7190,"622,000"," 222 The Esplanade, Toronto ",43.6495978,-79.3655404,0,750
7191,"1,020,000"," 111 St Clair Ave W, Toronto ",43.6867088,-79.3992577,0,1100
7192,"375,000"," 68 Corporate Dr, Toronto ",43.7803149,-79.2507993,0,1300
7193,"1,080,000","11 Delabo Dr, Toronto ",43.7652815,-79.5022343,0,950
7194,"450,000"," 20 Forest Manor Rd, Toronto ",43.7700951,-79.3445385,0,1100
7195,"795,000"," 550 Front St W, Toronto ",43.6414576,-79.3996029,0,750
7196,"3,875,000","3 Southlea Ave, Toronto ",43.6977665,-79.3680052,0,950
7197,"924,200"," 290 Adelaide St W, Toronto ",43.64787,-79.391138,0,1300
7198,"685,000"," 88 Sheppard Ave E, Toronto ",43.7640292,-79.4070417,0,2250
7199,"635,000"," 600 Fleet St, Toronto ",43.6366681,-79.4004451,0,4250
7200,"585,000"," 10 Northtown Way, Toronto ",43.7759301,-79.413286,0,1500
7201,"899,700","1 Katrine Rd, Toronto ",43.7311466,-79.5688986,0,850
7202,"850,000","6 Cranston Rd, Toronto ",43.6356589,-79.5532782,0,1100
7203,"435,000"," 869 Wilson Ave, Toronto ",43.7307669,-79.4658454,0,850
7204,"665,000","45 Spenvalley Dr, Toronto ",43.7421441,-79.5109629,0,650
7205,"990,000"," 36 Blue Jays Way, Toronto ",43.6449299,-79.3921465,0,750
7206,"750,000","18 Bridlegrove Dr, Toronto ",43.735299,-79.2361499,0,550
7207,"1,083,000","31 Risdon Crt, Toronto ",43.6637215,-79.5836559,0,1300
7208,"590,000"," 40 Richview Rd, Toronto ",43.6851429,-79.5159483,0,3250
7209,"700,000"," 170 Sumach St, Toronto ",43.6602919,-79.3605766,0,650
7210,"477,000"," 68 Grangeway Ave, Toronto ",43.7737277,-79.2496081,0,950
7211,"735,000","19 Foch Ave, Toronto ",43.5936296,-79.5448583,0,2750
7212,"1,350,000","320 Woodmount Ave, Toronto ",43.6967666,-79.3205442,0,1300
7213,"900,600","18 Alyward St, Toronto ",43.694394,-79.4696195,0,650
7214,"730,000"," 1001 Roselawn Ave, Toronto ",43.7011783,-79.4460686,0,550
7215,"999,000","247 Gary Dr, Toronto ",43.7098521,-79.5233284,0,550
7216,"525,000"," 25 Gosford Blvd, Toronto ",43.7637791,-79.520739,0,1100
7217,"360,000"," 85 Emmett Ave, Toronto ",43.6869671,-79.5060211,0,750
7218,"262,500"," 940 Caledonia Rd, Toronto ",43.7063537,-79.4657741,0,1300
7219,"1,570,000","237 Glen Park Ave, Toronto ",43.7094907,-79.4447429,0,850
7220,"750,000"," 5444 Yonge St, Toronto ",43.7764806,-79.4156165,0,550
7221,"512,000"," 25 Fontenay Crt, Toronto ",43.6826838,-79.5110857,0,950
7222,"1,365,000","8 Kingsborough Cres, Toronto ",43.680479,-79.5505533,0,850
7223,"595,000"," 550 Queens Quay W, Toronto ",43.6368544,-79.3966201,0,1700
7224,"608,888"," 68 Abell St, Toronto ",43.642313,-79.4243664,0,650
7225,"1,140,000","6 Westbrook Ave, Toronto ",43.6928594,-79.3091226,0,1500
7226,"815,000","130 Toynbee Tr, Toronto ",43.7535683,-79.1932639,0,1300
7227,"827,000","34 Dearham Wood, Toronto ",43.7531889,-79.190144,0,650
7228,"980,000","80 David Dunlap Cir, Toronto ",43.7292522,-79.3353449,0,1100
7229,"1,270,000","26 Ruscica Dr, Toronto ",43.734047,-79.308956,0,1750
7230,"400,000"," 120 Dallimore Cir, Toronto ",43.7302124,-79.3320772,0,1700
7231,"1,010,000"," 89 Skymark Dr, Toronto ",43.7952394,-79.3545399,0,850
7232,"738,000","208 Hollyberry Tr, Toronto ",43.811362,-79.3517208,0,2250
7233,"790,000","50 Hollyberry Tr, Toronto ",43.8079109,-79.351352,0,550
7234,"430,000"," 5 Old Sheppard Ave, Toronto ",43.7772704,-79.3368302,0,850
7235,"366,000"," 2627 Mccowan Rd, Toronto ",43.8071304,-79.2655088,0,2250
7236,"520,000"," 10 Park Lawn Rd, Toronto ",43.6232425,-79.4838593,0,1300
7237,"2,025,000","93 Pearson Ave, Toronto ",43.6425487,-79.4434746,0,1100
7238,"540,000"," 23 Eldora Ave, Toronto ",43.7802336,-79.4196728,0,1100
7239,"715,000","166 Prescott Ave, Toronto ",43.6786975,-79.4595004,0,550
7240,"945,000","4 Galewood Dr, Toronto ",43.7094775,-79.5273267,0,1750
7241,"520,000"," 125 Redpath Ave, Toronto ",43.7076691,-79.3923069,0,550
7242,"812,000"," 901 Queen St W, Toronto ",43.6454416,-79.4119788,0,650
7243,"442,500"," 235 Sherway Gardens Rd, Toronto ",43.6092614,-79.558998,0,1300
7244,"619,000"," 223 St Clair Ave W, Toronto ",43.6856789,-79.404689,0,550
7245,"637,000","185 Lambton Ave, Toronto ",43.6819388,-79.4933787,0,650
7246,"1,400,000"," 1 Bloor St, Toronto ",43.6702,-79.3865,0,750
7247,"1,220,000","339 Broadway Ave, Toronto ",43.7126513,-79.3826717,0,1750
7248,"370,000"," 2150 Lawrence Ave E, Toronto ",43.747907,-79.2862505,0,750
7249,"4,000,000","48 Rosemeade Ave, Toronto ",43.6285777,-79.5027046,0,1100
7250,"747,500","47 Fairford Ave, Toronto ",43.6746141,-79.3218315,0,650
7251,"800,000","265 Rhodes Ave, Toronto ",43.6720049,-79.3198523,0,750
7252,"1,350,000","30 Ritchie Ave, Toronto ",43.653508,-79.4498682,0,850
7253,"999,999","358 Laird Dr, Toronto ",43.717352,-79.3665354,0,1100
7254,"830,000"," 39 Shank St, Toronto ",43.6420989,-79.4144701,0,550
7255,"498,000"," 155 Yorkville Ave, Toronto ",43.6703147,-79.3943444,0,850
7256,"580,000"," 160 Fallingbrook Rd, Toronto ",43.6824244,-79.2794318,0,1900
7257,"815,000","141 Rangoon Rd, Toronto ",43.6700604,-79.577757,0,650
7258,"392,000"," 45 Huntingdale Blvd, Toronto ",43.7960165,-79.3255419,0,850
7259,"579,000"," 500 Doris Ave, Toronto ",43.7765228,-79.4140222,0,1300
7260,"653,000","19 Ennerdale Rd, Toronto ",43.6878414,-79.4505164,0,650
7261,"910,000","812 Jane St, Toronto ",43.6736795,-79.4948956,0,1300
7262,"649,900"," 90 Park Lawn Rd, Toronto ",43.6245122,-79.4852565,0,750
7263,"1,511,999","210 St Clarens Ave, Toronto ",43.6525185,-79.4394788,0,1100
7264,"932,000","33 Warren Cres, Toronto ",43.6621535,-79.5016025,0,650
7265,"700,000"," 260 Scarlett Rd, Toronto ",43.6765884,-79.5076025,0,2750
7266,"1,330,000","701 The Queensway Ave, Toronto ",43.626591,-79.5008854,0,2250
7267,"530,000"," 1030 King St W, Toronto ",43.641579,-79.4159028,0,550
7268,"743,000","15 Langevin Cres, Toronto ",43.7809428,-79.1465191,0,1300
7269,"573,000"," 352 Front St W, Toronto ",43.6432542,-79.3924143,0,750
7270,"879,800"," 35 Finch Ave E, Toronto ",43.7800227,-79.4127583,0,1100
7271,"448,000"," 195 Bonis Ave, Toronto ",43.7858946,-79.2918605,0,850
7272,"893,000"," 5162 Yonge St, Toronto ",43.7696635,-79.413783,0,1300
7273,"2,995,000","71 Walker Ave, Toronto ",43.6820463,-79.3949249,0,550
7274,"2,622,000","71 Macpherson Ave, Toronto ",43.6784743,-79.392749,0,250
7275,"900,000","80 Eastwood Ave, Toronto ",43.6930578,-79.2685913,0,550
7276,"2,728,000","401 Belsize Dr, Toronto ",43.7044921,-79.3769356,0,1700
7277,"550,000","14 Chesapeake Ave, Toronto ",43.7102213,-79.2757134,0,1750
7278,"767,000"," 210 Victoria St, Toronto ",43.6546239,-79.3790756,0,750
7279,"476,000"," 399 Adelaide St, Toronto ",43.6461884,-79.3972358,0,750
7280,"679,900"," 105 George St, Toronto ",43.6522103,-79.3707988,0,550
7281,"579,900"," 185 William Duncan Rd, Toronto ",43.7376206,-79.4760033,0,850
7282,"445,000"," 125 Village Green Sq, Toronto ",43.7774482,-79.2810949,0,850
7283,"3,783,000","30 St Andrews Gdns, Toronto ",43.6857306,-79.3760246,0,950
7284,"537,000"," 185 Roehampton Ave, Toronto ",43.7089649,-79.3929849,0,1500
7285,"590,000"," 16 Brookers Lane, Toronto ",43.626966,-79.4784876,0,550
7286,"850,000","80 Osler St, Toronto ",43.6664704,-79.4578076,0,950
7287,"425,000"," 1030 King St W, Toronto ",43.641579,-79.4159028,0,850
7288,"570,000"," 5233 Dundas St W, Toronto ",43.6388408,-79.5368973,0,650
7289,"374,500"," 68 Corporate Dr, Toronto ",43.7803149,-79.2507993,0,1500
7290,"433,000"," 1 Lee Centre Dr, Toronto ",43.7811782,-79.2454059,0,1300
7291,"1,712,500","58 Metcalfe St, Toronto ",43.6671888,-79.3678732,0,550
7292,"1,770,000","414 Dundas St E, Toronto ",43.6593627,-79.3671856,0,650
7293,"475,000"," 68 Corporate Dr, Toronto ",43.7803149,-79.2507993,0,950
7294,"625,000"," 2800 Keele St, Toronto ",43.7286713,-79.4830157,0,650
7295,"1,290,000","30 Taverly Rd, Toronto ",43.7892014,-79.333002,0,1100
7296,"658,000","43 Songwood Dr, Toronto ",43.7474227,-79.5597513,0,650
7297,"735,000"," 10 Yonge St, Toronto ",43.6424564,-79.3755156,0,950
7298,"600,000"," 26 Livingston Rd, Toronto ",43.7404423,-79.1995352,0,750
7299,"435,000"," 330 Mccowan Rd, Toronto ",43.737552,-79.238353,0,1300
7300,"535,000"," 299 Mill Rd, Toronto ",43.6383643,-79.5821503,0,950
7301,"680,000","26 Goldcrest Blvd, Toronto ",43.7064122,-79.4933155,0,850
7302,"423,000"," 330 Alton Towers Cir, Toronto ",43.8235146,-79.2758582,0,250
7303,"1,462,000","45 Bunty Lane, Toronto ",43.7771217,-79.3858134,0,1300
7304,"999,999","45 Kempsell Cres, Toronto ",43.7833112,-79.3458296,0,650
7305,"900,000"," 205 Manning Ave, Toronto ",43.6516047,-79.4106916,0,1500
7306,"807,288"," 85 Skymark Dr, Toronto ",43.795135,-79.3536105,0,650
7307,"688,584"," 159 Dundas St E, Toronto ",43.6568058,-79.3750924,0,850
7308,"495,000"," 5001 Finch Ave E, Toronto ",43.8073161,-79.2670793,0,850
7309,"468,000"," 509 Beecroft Rd, Toronto ",43.7787649,-79.417903,0,2250
7310,"740,000"," 80 Western Battery Rd, Toronto ",43.6396224,-79.4146051,0,550
7311,"872,000","136 Marilake Dr, Toronto ",43.7818441,-79.2714763,0,1300
7312,"3,400,000","73 Thorncrest Rd, Toronto ",43.6610331,-79.5424324,0,2250
7313,"469,000"," 160 Vanderhoof Ave, Toronto ",43.7143483,-79.3531453,0,550
7314,"660,000"," 23 Sheppard Ave E, Toronto ",43.7612288,-79.4088672,0,550
7315,"575,000"," 28 Rosebank Dr, Toronto ",43.7921248,-79.2357006,0,850
